748,-8.720733,16.692283,BOUJNAH+EGNI,1,21,1,0
614,-8.73716,15.95767,Bouklal,4,170,5,0
1096,-12.59632,16.7321,Boulahrathe(2),6,247,6,3.999995944
1097,-12.57664,16.77076,boulehrah1,5,181,6,3.999999952
2439,-12.58071667,21.2892,BOULENWAR2,13,220,5,3.759423757
75,-7.24523,15.99848,boumessoud,2,100,2,3.999969197
2678,-11.98836,15.40186,bouneamane1,2,101,1,3.99998386
112,18.1016,-15.99709444,BOURGE SA,12,300,27,0.002508822
1318,-11.2969,16.27697,bourka,4,80,4,0
1561,-12.724667,15.502183,BOURL_,1,50,1,3.999962136
518,-7.84958,16.40378,Bousata,5,197,7,3.999996727
2044,-14.420983,17.5739,BOUSDEIRE,2,80,2,0
2045,-14.44903,17.59085,bousdeyre,2,80,2,0
2063,-14.808117,17.480933,BOUSSIDRE,1,51,1,4.479955114
2221,-14.97938,17.094,Boutalhaye,4,235,4,0
2163,-15.21244,17.86685,boutechtaya,1,20,1,3.99999543
76,-7.68079,15.86014,boutib1,2,216,3,0
77,-7.573483,15.84775,boutib2,2,145,1,0
78,-7.504667,15.5141,boutib3,1,106,1,0
1999,-14.72385,16.925433,BOUTOUMBOUSKIT,2,64,1,3.519926298
2128,-15.61325,16.85809,boutoumbtaya,2,77,2,3.999987441
2010,-14.336783,17.537733,BOUTT1,8,335,10,3.759950214
2011,-14.303067,17.53825,BOUTT2,9,443,18,3.99996818
2012,-14.168333,17.55545,BOUTT5,9,435,12,3.999996479
1169,-12.80934,16.84167,bouzreybiye,1,51,1,0
165,-6.40554,15.67997,Breiya,1,29,1,0
2763,-12.25564,15.0092,Brouji,2,104,2,3.999987369
1864,-13.66863,16.34205,B_lghourbane,2,172,2,3.999962463
15,18.07567,-15.99364,CAPITAL 12,10,417,11,0.009933461
4,18.08015,-15.98013,CAPITAL 5,16,528,17,0.013232343
18,18.06925,-15.98559,CAPITAL15,9,243,10,0.007900059
25,18.05319,-15.99567,CAPITAL18,10,370,11,0.008250166
16,18.0774,-15.99669,CAPITALE 11,13,727,14,0.008522454
28,18.07579,-15.99199,CAPITALE 4,11,444,12,0.010440238
15,18.08564,-15.97257,CAPITALE 8,8,163,9,0.00803741
26,18.06598,-16.00345,CESTECA,7,126,8,0.009100011
1828,-14.20205,16.758683,CHAM,4,178,4,4.719984766
1630,-12.44566,16.26491,charkhatt/awladalhaj,3,150,2,0
1612,-12.29658,16.23612,charkhttttiyab,3,325,3,2.799774037
1732,-13.66726,17.33075,cheguar1,8,446,12,3.999999999
182,18.11883,-15.94568,CHEHADA,9,218,15,0.015005416
60,18.06168,-15.92953,CHEIKH  MED LEMINE,8,356,9,0.033109624
21,18.05616,-15.87615,cheikh el mahfoudh,3,154,4,0.032712618
2259,-15.35225,16.8413,Cheikh hacen,6,278,5,3.999951181
10,18.05275,-15.97016,CHEIKH HAMAHOULAH,18,437,19,0.023122404
27,18.0791,-15.98745,CHEIKH IBRAHIMA NIASS,5,73,6,0.011110564
19,18.06774,-15.89709,CHEIKH MALAININE (ECOLE DE FILLE ),11,412,12,0.043172314
32,18.13264,-15.93016,CHEIKH MED EL MAMI1,10,285,11,0.016675697
79,18.04378,-15.9596,CHEIKH MED MOUSTAPHA,1,51,2,0.028725824
6,18.07023,-15.94502,CHEIKH MED VADEL,17,496,18,0.025412992
37,18.07758611,-15.98683056,CHEIKH MOHAMED EL HAFEZ,9,464,10,0.01167953
5,18.06128,-15.94307,CHEIKH MOHAMED HAVED,18,475,19,0.029840761
28,18.03813,-15.9373,CHEIKH MOHAMED VADEL,5,108,6,0.037329306
116,18.08901,-16.00379,CHEIKH MOUSSA,10,258,31,0.003394525
25,18.10899,-15.91951,CHEIKH O/ ABDOUKE,12,364,13,0.025883607
49,18.07105,-15.96255833,CHEIKH SAAD BOUH,10,283,11,0.021146447
14,18.08141,-16.00164,CHEIKH SOULEYMANE BALL,8,399,9,0.005940058
36,18.04969,-15.94319,CHEIKH TOURAD,15,615,16,0.032614948
237,17.99512,-15.97323,CHEIKH YACOUB,3,75,9,0.023461777
21,17.99968,-15.97323,CHEIKH YACOUB,7,241,8,0.034990974
2251,-15.0029,17.166283,CHEIKHELHASSEN,6,278,5,3.519920998
2900,-15.9706,18.01677,cheikhguillah,13,559,15,7.759999951
2934,-15.93001,18.1327,cheikhmedelmamy,12,456,26,7.999999983
2935,-15.93053333,18.13236667,CHEKH MED EL MAMY 2,12,456,26,7.999999975
2631,-12.12317,15.74542,Chekhet amoureh,1,44,1,3.999989527
2646,-11.72252,15.4859,chelkhadekhna,6,288,8,3.999994399
1110,-13.5655,16.49868333,CHELKHETTCHEWAWFA,2,124,2,3.759786452
1906,-13.03079,17.40432,chelkhitbskhaymat,1,36,1,3.759966256
1978,-12.81846,17.45131,chelkhitrih,1,106,1,3.759953819
1907,-13.3031,17.407433,CHELKHITSKHAYMAT,1,36,1,4.239986488
2679,-11.81306,15.49878,chelkhittlehkim,1,37,1,3.999993204
2363,-12.98152,19.81355,chematt,1,19,1,3.9999905
109,18.11217,-15.99172,CHEMIS DINE,12,300,19,0.001683433
53,18.08715,-15.94073,CHEMS DINE,17,435,23,0.01434613
1170,-12.78769,16.67805,cherguemougue,1,43,1,3.75996362
1,18.07317,-15.90729,CHERIF HAMED,11,338,12,0.038550022
49,18.07162,-15.91844,CHINGUITI RAJA,5,234,6,0.019775898
1721,-14.3468,16.998367,CHINGUITT,4,111,6,0
2430,-12.837,20.82274,Chinguitty 1,8,445,11,3.759946444
65,18.06466,-15.92131,CHINGUITY,5,117,6,0.020201604
2444,-17.03942,20.84977,chinguity2,7,261,11,4.959999892
